Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ref_biomaterial,ReleaseDate,Sample Name,SRA Study,Host,isolation_source
SRR7048715,WGS,220,56763781,PRJNA451186,SAMN08963620,Metagenome or environmental,23956080,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980425,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S46_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S46,2018-04-20T00:00:00Z,S46,SRP141397,Homo sapiens,
SRR7048716,WGS,221,64015988,PRJNA451186,SAMN08963619,Metagenome or environmental,26692152,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980424,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S45_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S45,2018-04-20T00:00:00Z,S45,SRP141397,Homo sapiens,
SRR7048717,WGS,222,71670545,PRJNA451186,SAMN08963618,Metagenome or environmental,29941256,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980423,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S44_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S44,2018-04-20T00:00:00Z,S44,SRP141397,Homo sapiens,
SRR7048718,AMPLICON,502,75802,PRJNA451186,SAMN08963444,Metagenome or environmental,129737,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980422,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP79_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP79,2018-04-20T00:00:00Z,FP79,SRP141397,Homo sapiens,
SRR7048719,AMPLICON,502,555714,PRJNA451186,SAMN08963445,Metagenome or environmental,444736,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980421,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP80_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP80,2018-04-20T00:00:00Z,FP80,SRP141397,Homo sapiens,
SRR7048720,AMPLICON,502,4591292,PRJNA451186,SAMN08963528,Metagenome or environmental,2984422,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980420,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP53_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP53,2018-04-20T00:00:00Z,MP53,SRP141397,Homo sapiens,
SRR7048721,AMPLICON,502,47690,PRJNA451186,SAMN08963447,Metagenome or environmental,110720,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980419,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,H2O10_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,H2O10,2018-04-20T00:00:00Z,H2O10,SRP141397,,laboratory sample
SRR7048722,AMPLICON,502,603906,PRJNA451186,SAMN08963440,Metagenome or environmental,469481,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980418,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP75_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP75,2018-04-20T00:00:00Z,FP75,SRP141397,Homo sapiens,
SRR7048723,AMPLICON,502,2790116,PRJNA451186,SAMN08963441,Metagenome or environmental,1833120,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980417,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP76_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP76,2018-04-20T00:00:00Z,FP76,SRP141397,Homo sapiens,
SRR7048724,AMPLICON,502,28614,PRJNA451186,SAMN08963442,Metagenome or environmental,97558,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980416,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP77_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP77,2018-04-20T00:00:00Z,FP77,SRP141397,Homo sapiens,
SRR7048725,AMPLICON,502,820770,PRJNA451186,SAMN08963443,Metagenome or environmental,618576,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3980415,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP78_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP78,2018-04-20T00:00:00Z,FP78,SRP141397,Homo sapiens,
SRR7048726,AMPLICON,502,1464836,PRJNA451186,SAMN08963448,Metagenome or environmental,1083816,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980414,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,H2O11_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,H2O11,2018-04-20T00:00:00Z,H2O11,SRP141397,,laboratory sample
SRR7048727,AMPLICON,502,23594,PRJNA451186,SAMN08963449,Metagenome or environmental,94875,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980413,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,H2O12_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,H2O12,2018-04-20T00:00:00Z,H2O12,SRP141397,,laboratory sample
SRR7048728,AMPLICON,502,12556024,PRJNA451186,SAMN08963598,Metagenome or environmental,7467201,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980412,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S24_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S24,2018-04-20T00:00:00Z,S24,SRP141397,Homo sapiens,
SRR7048729,AMPLICON,502,22935878,PRJNA451186,SAMN08963599,Metagenome or environmental,13759633,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980411,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S25_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S25,2018-04-20T00:00:00Z,S25,SRP141397,Homo sapiens,
SRR7048730,AMPLICON,502,10084678,PRJNA451186,SAMN08963596,Metagenome or environmental,6143067,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980410,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S22_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S22,2018-04-20T00:00:00Z,S22,SRP141397,Homo sapiens,
SRR7048731,AMPLICON,502,33420148,PRJNA451186,SAMN08963597,Metagenome or environmental,19873524,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3980409,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S23_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S23,2018-04-20T00:00:00Z,S23,SRP141397,Homo sapiens,
SRR7048732,AMPLICON,502,25479512,PRJNA451186,SAMN08963594,Metagenome or environmental,15240464,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980408,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S20_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S20,2018-04-20T00:00:00Z,S20,SRP141397,Homo sapiens,
SRR7048733,AMPLICON,502,12287956,PRJNA451186,SAMN08963595,Metagenome or environmental,7473246,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980407,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S21_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S21,2018-04-20T00:00:00Z,S21,SRP141397,Homo sapiens,
SRR7048734,AMPLICON,502,19103610,PRJNA451186,SAMN08963592,Metagenome or environmental,11531155,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980406,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S18_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S18,2018-04-20T00:00:00Z,S18,SRP141397,Homo sapiens,
SRR7048735,AMPLICON,502,21311406,PRJNA451186,SAMN08963593,Metagenome or environmental,12764105,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX3980405,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S19_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S19,2018-04-20T00:00:00Z,S19,SRP141397,Homo sapiens,
SRR7048736,AMPLICON,502,18831526,PRJNA451186,SAMN08963590,Metagenome or environmental,11095259,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980404,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S16_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S16,2018-04-20T00:00:00Z,S16,SRP141397,Homo sapiens,
SRR7048737,AMPLICON,502,13962628,PRJNA451186,SAMN08963591,Metagenome or environmental,8410887,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3980403,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S17_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S17,2018-04-20T00:00:00Z,S17,SRP141397,Homo sapiens,
SRR7048738,AMPLICON,502,24997592,PRJNA451186,SAMN08963639,Metagenome or environmental,14866071,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980402,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S65_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S65,2018-04-20T00:00:00Z,S65,SRP141397,Homo sapiens,
SRR7048739,AMPLICON,502,32735922,PRJNA451186,SAMN08963638,Metagenome or environmental,19446307,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980401,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S64_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S64,2018-04-20T00:00:00Z,S64,SRP141397,Homo sapiens,
SRR7048740,WGS,177,1140011,PRJNA451186,SAMN08963701,Metagenome or environmental,668228,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980400,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,H2OSG3_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,H2OSG3,2018-04-20T00:00:00Z,H2OSG3,SRP141397,,laboratory sample
SRR7048741,WGS,199,1226156,PRJNA451186,SAMN08963700,Metagenome or environmental,708553,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980399,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,H2OSG2_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,H2OSG2,2018-04-20T00:00:00Z,H2OSG2,SRP141397,,laboratory sample
SRR7048742,AMPLICON,502,15852156,PRJNA451186,SAMN08963631,Metagenome or environmental,9517990,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980398,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S57_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S57,2018-04-20T00:00:00Z,S57,SRP141397,Homo sapiens,
SRR7048743,AMPLICON,502,15458086,PRJNA451186,SAMN08963630,Metagenome or environmental,9349220,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980397,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S56_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S56,2018-04-20T00:00:00Z,S56,SRP141397,Homo sapiens,
SRR7048744,AMPLICON,502,11714672,PRJNA451186,SAMN08963633,Metagenome or environmental,7184028,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980396,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S59_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S59,2018-04-20T00:00:00Z,S59,SRP141397,Homo sapiens,
SRR7048745,AMPLICON,502,15945026,PRJNA451186,SAMN08963632,Metagenome or environmental,9395842,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980395,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S58_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S58,2018-04-20T00:00:00Z,S58,SRP141397,Homo sapiens,
SRR7048746,AMPLICON,502,10844204,PRJNA451186,SAMN08963635,Metagenome or environmental,6684062,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980394,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S61_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S61,2018-04-20T00:00:00Z,S61,SRP141397,Homo sapiens,
SRR7048747,AMPLICON,502,11046008,PRJNA451186,SAMN08963634,Metagenome or environmental,6653366,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980393,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S60_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S60,2018-04-20T00:00:00Z,S60,SRP141397,Homo sapiens,
SRR7048748,AMPLICON,502,25261142,PRJNA451186,SAMN08963637,Metagenome or environmental,15195538,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX3980392,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S63_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S63,2018-04-20T00:00:00Z,S63,SRP141397,Homo sapiens,
SRR7048749,AMPLICON,502,9474748,PRJNA451186,SAMN08963636,Metagenome or environmental,5849921,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980391,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S62_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S62,2018-04-20T00:00:00Z,S62,SRP141397,Homo sapiens,
SRR7048750,WGS,206,8122621,PRJNA451186,SAMN08963442,Metagenome or environmental,4458389,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980390,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP77_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP77,2018-04-20T00:00:00Z,FP77,SRP141397,Homo sapiens,
SRR7048751,WGS,205,6707198,PRJNA451186,SAMN08963434,Metagenome or environmental,3678644,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980389,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP69_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP69,2018-04-20T00:00:00Z,FP69,SRP141397,Homo sapiens,
SRR7048752,WGS,198,4274076,PRJNA451186,SAMN08963435,Metagenome or environmental,2309261,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980388,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP70_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP70,2018-04-20T00:00:00Z,FP70,SRP141397,Homo sapiens,
SRR7048753,AMPLICON,502,2680680,PRJNA451186,SAMN08963525,Metagenome or environmental,1884798,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980387,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP50_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP50,2018-04-20T00:00:00Z,MP50,SRP141397,Homo sapiens,
SRR7048754,AMPLICON,502,297184,PRJNA451186,SAMN08963524,Metagenome or environmental,273909,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980386,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP49_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP49,2018-04-20T00:00:00Z,MP49,SRP141397,Homo sapiens,
SRR7048755,AMPLICON,502,239956,PRJNA451186,SAMN08963527,Metagenome or environmental,232348,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980385,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP52_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP52,2018-04-20T00:00:00Z,MP52,SRP141397,Homo sapiens,
SRR7048756,AMPLICON,502,20652782,PRJNA451186,SAMN08963526,Metagenome or environmental,13273046,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980384,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP51_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP51,2018-04-20T00:00:00Z,MP51,SRP141397,Homo sapiens,
SRR7048757,AMPLICON,502,280618,PRJNA451186,SAMN08963521,Metagenome or environmental,255304,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980383,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP46_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP46,2018-04-20T00:00:00Z,MP46,SRP141397,Homo sapiens,
SRR7048758,AMPLICON,502,1730896,PRJNA451186,SAMN08963520,Metagenome or environmental,1142181,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3980382,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP45_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP45,2018-04-20T00:00:00Z,MP45,SRP141397,Homo sapiens,
SRR7048759,AMPLICON,502,648082,PRJNA451186,SAMN08963523,Metagenome or environmental,495852,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980381,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP48_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP48,2018-04-20T00:00:00Z,MP48,SRP141397,Homo sapiens,
SRR7048760,AMPLICON,502,237948,PRJNA451186,SAMN08963522,Metagenome or environmental,236818,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980380,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP47_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP47,2018-04-20T00:00:00Z,MP47,SRP141397,Homo sapiens,
SRR7048761,AMPLICON,502,27354482,PRJNA451186,SAMN08963664,Metagenome or environmental,16121279,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980379,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,VS07_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,VS07,2018-04-20T00:00:00Z,VS07,SRP141397,Homo sapiens,
SRR7048762,AMPLICON,502,45093656,PRJNA451186,SAMN08963665,Metagenome or environmental,27175404,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980378,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,VS08_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,VS08,2018-04-20T00:00:00Z,VS08,SRP141397,Homo sapiens,
SRR7048763,AMPLICON,502,47046436,PRJNA451186,SAMN08963666,Metagenome or environmental,27114265,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX3980377,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,VS09_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,VS09,2018-04-20T00:00:00Z,VS09,SRP141397,Homo sapiens,
SRR7048764,AMPLICON,502,53258686,PRJNA451186,SAMN08963667,Metagenome or environmental,30485826,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980376,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,VS10_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,VS10,2018-04-20T00:00:00Z,VS10,SRP141397,Homo sapiens,
SRR7048765,AMPLICON,502,4432660,PRJNA451186,SAMN08963529,Metagenome or environmental,2913628,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3980375,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP54_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP54,2018-04-20T00:00:00Z,MP54,SRP141397,Homo sapiens,
SRR7048766,AMPLICON,502,42602230,PRJNA451186,SAMN08963661,Metagenome or environmental,24391145,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980374,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,VS04_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,VS04,2018-04-20T00:00:00Z,VS04,SRP141397,Homo sapiens,
SRR7048767,AMPLICON,502,25417264,PRJNA451186,SAMN08963662,Metagenome or environmental,14655519,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980373,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,VS05_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,VS05,2018-04-20T00:00:00Z,VS05,SRP141397,Homo sapiens,
SRR7048768,AMPLICON,502,28513098,PRJNA451186,SAMN08963663,Metagenome or environmental,16297418,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980372,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,VS06_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,VS06,2018-04-20T00:00:00Z,VS06,SRP141397,Homo sapiens,
SRR7048769,WGS,204,9880152,PRJNA451186,SAMN08963431,Metagenome or environmental,5309380,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980371,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP66_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP66,2018-04-20T00:00:00Z,FP66,SRP141397,Homo sapiens,
SRR7048770,WGS,206,5428456,PRJNA451186,SAMN08963432,Metagenome or environmental,2958679,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980370,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP67_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP67,2018-04-20T00:00:00Z,FP67,SRP141397,Homo sapiens,
SRR7048771,WGS,194,9069465,PRJNA451186,SAMN08963433,Metagenome or environmental,4841393,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980369,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP68_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP68,2018-04-20T00:00:00Z,FP68,SRP141397,Homo sapiens,
